student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,exam_score_class
19312,23,other,bba,5.96,83.7,yes,5.9,poor,online videos,low,easy,53.4,medium
19313,17,other,b.tech,5.96,65.6,yes,5.3,poor,online videos,high,moderate,57.6,medium
19314,20,other,bca,3.55,72.0,yes,9.3,good,group study,low,easy,64.6,medium
19315,20,female,bba,3.57,52.2,no,9.9,poor,self-study,low,hard,30.5,low
19316,17,male,ba,4.82,60.4,yes,9.0,good,group study,low,hard,55.0,medium
19317,22,male,bba,7.46,44.7,no,9.8,average,self-study,low,moderate,72.8,medium
19318,24,female,b.com,1.2,42.1,yes,5.1,good,coaching,high,easy,49.0,low
19319,21,female,bba,3.24,79.5,yes,8.8,poor,mixed,high,hard,59.2,medium
19320,20,male,bca,7.25,75.6,yes,4.8,average,coaching,high,moderate,88.8,high
19321,22,male,ba,4.39,82.0,yes,5.4,good,online videos,low,hard,60.2,medium
19322,19,female,b.tech,6.34,63.1,yes,4.5,good,group study,high,hard,74.3,medium
19323,19,other,diploma,3.7,88.3,yes,9.2,poor,self-study,medium,moderate,54.3,medium
19324,23,other,ba,7.37,62.6,yes,4.2,good,online videos,low,moderate,59.1,medium
19325,21,other,ba,7.12,58.5,no,4.6,average,coaching,high,hard,92.9,high
19326,19,female,b.tech,3.57,75.9,yes,6.1,poor,group study,medium,moderate,59.6,medium
19327,20,other,b.tech,0.08,72.7,no,9.7,good,self-study,high,easy,33.0,low
19328,23,female,b.sc,4.53,83.3,yes,8.3,good,group study,high,easy,67.6,medium
19329,21,female,diploma,1.63,67.5,yes,5.4,poor,coaching,low,moderate,60.4,medium
19330,17,male,bca,1.92,96.9,yes,5.9,average,coaching,medium,moderate,69.4,medium
19331,23,female,b.com,3.44,69.4,yes,5.6,good,online videos,low,moderate,67.2,medium
19332,22,male,bca,3.6,41.0,yes,8.1,good,group study,low,hard,41.5,low
19333,19,female,b.com,6.89,74.7,yes,9.8,good,self-study,high,easy,99.0,high
19334,24,other,diploma,0.25,85.7,yes,5.9,poor,group study,medium,moderate,30.5,low
19335,24,female,b.com,2.36,70.0,no,4.8,average,coaching,high,hard,48.8,low
19336,24,male,bca,5.06,58.4,yes,8.2,average,coaching,high,moderate,79.0,high
19337,20,other,ba,4.98,73.0,yes,6.9,good,self-study,low,hard,55.4,medium
19338,24,other,bba,2.54,80.5,yes,8.2,average,mixed,medium,moderate,56.5,medium
19339,23,female,b.sc,1.42,77.6,yes,9.1,average,self-study,medium,hard,43.9,low
19340,23,male,diploma,2.22,64.4,yes,8.5,poor,online videos,medium,easy,21.2,low
19341,21,male,b.com,7.14,62.9,yes,7.2,average,coaching,high,hard,71.7,medium
19342,19,male,ba,2.1,88.6,yes,9.5,good,self-study,medium,easy,64.5,medium
19343,18,other,bba,3.93,55.7,yes,5.6,poor,self-study,medium,moderate,39.7,low
19344,24,male,bba,7.54,63.1,yes,8.1,poor,coaching,medium,easy,91.9,high
19345,21,female,ba,0.95,79.7,yes,6.6,good,online videos,high,moderate,55.1,medium
19346,24,other,diploma,6.97,64.9,yes,6.5,poor,online videos,medium,easy,68.8,medium
19347,21,other,diploma,5.95,63.8,yes,7.6,average,group study,high,easy,91.4,high
19348,21,male,bca,3.88,47.5,yes,4.9,good,coaching,high,moderate,71.1,medium
19349,17,other,b.sc,7.59,70.8,yes,4.6,good,group study,medium,moderate,85.9,high
19350,20,other,bca,0.6,99.3,yes,6.1,good,coaching,low,hard,64.3,medium
19351,21,female,ba,6.84,91.4,yes,8.9,average,online videos,high,easy,95.2,high
19352,17,male,ba,1.58,87.0,no,7.4,poor,mixed,medium,moderate,50.0,medium
19353,18,other,diploma,2.83,69.1,yes,9.5,poor,coaching,high,hard,66.6,medium
19354,21,female,ba,0.98,89.4,yes,6.3,average,mixed,low,easy,41.5,low
19355,18,female,bca,3.96,94.8,yes,6.1,poor,online videos,low,moderate,65.5,medium
19356,22,female,bba,1.35,53.1,yes,8.0,average,group study,high,moderate,41.5,low
19357,20,male,b.tech,2.04,69.8,yes,8.8,poor,group study,high,easy,56.1,medium
19358,20,female,bba,0.48,91.4,yes,5.2,average,coaching,low,moderate,44.1,low
19359,17,male,ba,2.44,89.3,yes,5.6,good,coaching,low,easy,43.5,low
19360,20,male,ba,1.31,93.0,yes,5.2,average,coaching,medium,easy,61.3,medium
19361,21,female,b.com,5.48,97.5,yes,5.8,poor,group study,medium,easy,93.6,high
19362,21,male,b.sc,5.11,57.2,no,4.8,average,coaching,medium,hard,58.9,medium
19363,19,other,bca,5.32,75.1,no,9.7,good,mixed,low,easy,77.1,high
19364,17,other,b.sc,5.41,49.6,yes,9.8,good,self-study,high,easy,76.0,high
19365,24,female,b.tech,0.83,71.5,yes,8.5,good,online videos,high,easy,56.4,medium
19366,24,female,ba,1.71,44.4,yes,8.1,good,self-study,low,moderate,47.2,low
19367,24,male,bba,5.9,65.2,yes,5.2,poor,group study,medium,easy,58.7,medium
19368,19,male,b.sc,3.86,71.2,no,4.9,poor,coaching,high,hard,58.5,medium
19369,21,other,b.com,5.04,81.8,yes,4.5,good,coaching,high,easy,74.3,medium
19370,18,female,b.com,0.45,52.9,yes,4.6,poor,online videos,high,hard,32.5,low
19371,24,other,diploma,3.09,92.7,yes,7.6,good,coaching,medium,hard,85.4,high
19372,17,male,b.sc,3.5,41.7,yes,4.8,average,self-study,medium,easy,46.0,low
19373,20,male,diploma,5.54,76.9,yes,9.5,poor,coaching,high,easy,84.7,high
19374,23,female,b.sc,7.3,94.8,yes,6.3,average,coaching,medium,moderate,94.7,high
19375,22,other,bba,4.6,91.9,yes,4.2,good,online videos,high,hard,87.9,high
19376,23,female,bca,6.09,71.5,no,9.4,average,online videos,low,easy,88.8,high
19377,20,other,diploma,5.15,48.6,yes,9.3,average,coaching,medium,moderate,70.3,medium
19378,17,male,ba,7.28,45.9,yes,4.9,good,coaching,low,easy,69.5,medium
19379,17,other,ba,6.49,82.7,yes,8.8,poor,group study,high,easy,69.8,medium
19380,18,female,bca,1.98,47.5,yes,5.2,good,mixed,low,moderate,50.3,medium
19381,17,male,diploma,1.78,43.6,yes,5.5,good,online videos,high,easy,32.8,low
19382,20,female,b.tech,7.3,66.9,yes,5.8,average,mixed,low,moderate,72.1,medium
19383,17,other,b.sc,4.78,51.1,no,8.1,poor,group study,medium,moderate,49.0,low
19384,18,other,b.sc,3.6,88.4,yes,5.8,good,mixed,medium,easy,87.0,high
19385,20,male,bca,5.6,72.5,yes,4.8,poor,online videos,high,hard,74.6,medium
19386,22,other,b.tech,2.25,91.3,yes,5.4,average,group study,low,moderate,65.5,medium
19387,22,male,b.tech,6.47,63.4,yes,4.1,poor,coaching,medium,moderate,68.6,medium
19388,17,female,b.tech,4.22,95.3,yes,4.3,good,mixed,medium,moderate,85.4,high
19389,24,female,diploma,6.97,98.6,yes,9.9,average,self-study,medium,hard,99.4,high
19390,21,other,b.tech,5.15,73.1,yes,6.1,average,group study,high,moderate,75.6,high
19391,19,female,b.sc,2.08,51.2,no,8.3,good,mixed,medium,moderate,46.5,low
19392,20,male,ba,7.72,43.2,yes,8.5,poor,self-study,low,easy,65.3,medium
19393,23,female,b.com,3.22,95.1,yes,7.0,average,online videos,medium,moderate,68.7,medium
19394,20,other,b.tech,6.13,70.5,yes,9.2,good,online videos,high,moderate,83.5,high
19395,18,other,b.com,2.04,52.1,yes,7.7,average,online videos,medium,hard,36.8,low
19396,20,male,bca,3.34,62.5,yes,9.4,poor,online videos,medium,easy,69.6,medium
19397,17,female,b.com,5.91,95.9,yes,7.6,good,group study,high,moderate,95.8,high
19398,18,male,ba,5.57,97.7,yes,4.4,good,self-study,medium,moderate,78.5,high
19399,19,female,ba,7.51,52.4,yes,5.1,poor,mixed,medium,moderate,78.7,high
19400,18,female,b.sc,6.38,70.3,yes,6.3,good,mixed,medium,easy,93.5,high
19401,19,other,b.tech,2.59,88.4,no,9.4,good,self-study,low,easy,52.2,medium
19402,17,male,bca,6.91,83.3,yes,9.4,good,coaching,medium,moderate,80.4,high
19403,21,other,diploma,7.37,79.3,yes,6.4,good,self-study,medium,moderate,89.8,high
19404,17,other,ba,7.63,89.7,yes,5.3,average,coaching,medium,easy,100.0,high
19405,18,female,bca,7.2,88.9,yes,5.9,average,group study,high,easy,100.0,high
19406,24,female,b.com,5.56,76.3,yes,7.1,average,self-study,low,hard,72.2,medium
19407,17,female,diploma,6.37,69.5,yes,5.9,poor,mixed,low,easy,55.7,medium
19408,19,male,ba,5.18,89.1,yes,4.4,good,self-study,high,moderate,81.4,high
19409,21,other,bca,2.56,85.8,yes,9.5,average,group study,high,easy,72.0,medium
19410,19,female,bba,6.53,51.8,yes,8.0,poor,mixed,low,easy,62.3,medium
19411,19,male,diploma,1.82,70.3,yes,9.0,average,self-study,low,moderate,52.3,medium
19412,18,female,ba,3.45,75.5,yes,4.8,poor,self-study,medium,easy,36.2,low
19413,20,other,bca,2.75,97.9,yes,7.8,good,coaching,medium,easy,93.1,high
19414,23,other,diploma,1.38,68.7,yes,6.8,good,coaching,low,hard,47.5,low
19415,21,male,bca,6.39,56.4,yes,8.6,poor,self-study,low,moderate,46.3,low
19416,24,other,b.com,3.78,51.5,yes,9.2,good,mixed,low,moderate,52.9,medium
19417,22,other,b.tech,4.22,95.9,yes,4.7,good,self-study,high,moderate,82.2,high
19418,23,male,b.com,4.02,73.0,yes,7.8,poor,mixed,low,easy,65.0,medium
19419,20,female,bba,5.51,55.1,yes,6.8,good,coaching,high,easy,82.9,high
19420,21,other,diploma,1.41,65.3,yes,6.8,average,online videos,medium,easy,22.2,low
19421,21,male,bca,4.01,41.8,yes,6.4,good,group study,medium,easy,45.2,low
19422,23,female,bba,2.08,40.6,yes,4.2,poor,online videos,low,easy,21.1,low
19423,21,female,ba,7.77,60.6,yes,5.8,poor,coaching,low,moderate,74.3,medium
19424,20,male,diploma,0.48,82.5,yes,9.2,good,group study,medium,moderate,40.8,low
19425,17,male,b.sc,7.43,84.0,yes,8.0,good,coaching,medium,moderate,99.0,high
19426,23,female,bca,0.48,40.6,yes,8.9,good,mixed,high,moderate,54.0,medium
19427,20,male,ba,0.87,81.0,yes,6.5,average,coaching,high,easy,57.8,medium
19428,23,male,ba,7.25,85.5,yes,9.3,average,coaching,low,easy,100.0,high
19429,22,male,b.com,5.18,53.9,yes,7.9,average,group study,medium,moderate,63.1,medium
19430,17,male,bba,2.6,49.2,yes,9.3,average,self-study,low,hard,57.2,medium
19431,22,female,diploma,4.71,82.4,yes,6.8,poor,coaching,medium,moderate,89.4,high
19432,20,male,b.com,1.33,74.1,no,8.1,average,self-study,medium,hard,49.8,low
19433,18,female,b.tech,0.52,63.8,yes,5.1,poor,self-study,high,easy,33.5,low
19434,19,other,b.tech,0.39,74.7,yes,6.2,good,online videos,high,easy,60.3,medium
19435,22,female,b.sc,2.16,88.6,yes,4.9,average,group study,medium,hard,64.4,medium
19436,17,other,b.com,1.44,45.6,yes,5.2,poor,coaching,medium,hard,34.5,low
19437,21,male,b.tech,3.23,70.7,no,6.4,poor,mixed,high,moderate,54.7,medium
19438,23,other,b.sc,7.01,56.6,no,6.4,average,mixed,low,moderate,76.9,high
19439,17,male,bba,3.03,57.1,yes,9.1,average,self-study,low,easy,35.4,low
19440,17,male,bba,3.19,86.4,yes,6.9,average,mixed,high,hard,73.4,medium
19441,17,other,bba,0.97,79.0,yes,4.8,average,self-study,high,hard,45.0,low
19442,22,female,bba,7.91,93.3,no,9.7,good,coaching,medium,easy,98.9,high
19443,23,other,b.tech,1.16,62.0,yes,5.8,good,group study,high,moderate,44.4,low
19444,24,other,diploma,2.71,70.3,yes,5.3,poor,mixed,low,moderate,49.9,low
19445,17,female,b.com,7.57,48.7,yes,9.9,good,group study,low,moderate,78.5,high
19446,20,male,b.tech,3.64,91.2,yes,7.4,poor,self-study,high,easy,66.9,medium
19447,17,female,bca,2.7,77.1,yes,5.2,poor,mixed,low,easy,54.1,medium
19448,19,female,ba,5.72,94.6,yes,6.4,good,coaching,high,moderate,100.0,high
19449,19,female,b.com,0.26,77.9,yes,5.6,poor,group study,medium,moderate,30.6,low
19450,21,male,b.com,2.57,48.0,yes,6.5,average,self-study,medium,moderate,40.8,low
19451,24,other,bba,4.64,73.8,yes,7.1,average,online videos,medium,easy,67.0,medium
19452,23,female,ba,7.91,97.0,no,7.6,good,group study,high,easy,100.0,high
19453,17,other,b.tech,7.74,50.1,yes,5.6,good,mixed,medium,moderate,93.1,high
19454,18,female,b.tech,5.01,59.7,no,4.9,good,coaching,medium,easy,64.6,medium
19455,19,female,diploma,2.72,78.7,yes,7.2,good,mixed,medium,hard,50.1,medium
19456,19,male,ba,4.4,74.2,yes,7.7,poor,mixed,high,easy,80.8,high
19457,19,other,diploma,7.47,51.0,yes,4.8,poor,online videos,medium,easy,67.9,medium
19458,21,male,bba,5.34,49.7,yes,7.1,good,coaching,low,moderate,85.5,high
19459,22,male,bca,1.19,48.8,yes,9.7,good,group study,medium,easy,61.0,medium
19460,24,other,b.com,7.77,72.1,yes,5.9,good,group study,medium,easy,83.3,high
19461,22,female,bca,7.22,94.7,yes,4.8,poor,mixed,medium,hard,83.2,high
19462,19,female,bba,1.73,70.1,yes,6.8,poor,mixed,medium,moderate,52.8,medium
19463,18,male,bca,5.25,64.6,yes,6.7,poor,coaching,low,easy,57.3,medium
19464,20,male,b.sc,7.03,52.6,yes,7.0,average,coaching,low,hard,78.4,high
19465,23,female,bba,1.76,93.2,yes,5.5,poor,self-study,high,easy,48.7,low
19466,24,male,b.com,7.39,99.2,yes,8.1,average,group study,medium,moderate,88.8,high
19467,20,female,diploma,1.44,82.6,yes,5.2,average,self-study,high,moderate,56.3,medium
19468,18,other,diploma,2.86,70.9,yes,8.9,poor,online videos,medium,hard,50.7,medium
19469,17,female,b.com,7.54,94.8,yes,4.6,average,self-study,high,easy,81.5,high
19470,17,female,b.tech,7.57,71.5,yes,9.9,average,self-study,low,moderate,91.0,high
19471,22,male,b.sc,0.19,60.7,yes,5.1,good,mixed,low,moderate,47.8,low
19472,21,female,b.sc,6.93,51.2,yes,9.6,poor,coaching,high,easy,92.8,high
19473,22,other,b.tech,5.55,48.3,yes,6.4,good,group study,low,moderate,57.4,medium
19474,17,female,diploma,6.97,66.9,yes,6.4,good,group study,medium,hard,86.2,high
19475,20,other,ba,3.7,63.4,yes,9.2,average,coaching,high,easy,73.8,medium
19476,18,other,b.sc,7.85,52.4,yes,4.1,poor,online videos,low,moderate,64.8,medium
19477,19,other,bba,5.99,70.5,yes,5.5,poor,online videos,medium,moderate,70.4,medium
19478,21,female,b.com,6.07,83.7,yes,4.5,good,online videos,low,easy,81.0,high
19479,19,male,b.sc,3.42,76.9,yes,9.8,average,mixed,low,moderate,79.0,high
19480,22,male,ba,3.14,86.4,yes,7.7,poor,mixed,low,moderate,61.9,medium
19481,19,other,bba,1.64,88.6,yes,6.9,good,online videos,medium,hard,61.3,medium
19482,21,female,bba,0.47,48.2,no,6.3,good,self-study,low,moderate,34.6,low
19483,20,other,b.sc,7.21,99.4,no,9.2,poor,online videos,high,moderate,100.0,high
19484,20,other,bba,4.73,49.8,yes,4.1,good,self-study,low,easy,39.7,low
19485,18,female,bca,4.46,84.3,yes,6.5,good,coaching,medium,moderate,92.1,high
19486,21,male,bba,2.7,74.1,yes,6.6,good,group study,low,hard,61.0,medium
19487,24,other,diploma,5.92,71.1,yes,4.5,poor,online videos,high,hard,68.0,medium
19488,22,male,diploma,3.26,94.1,yes,7.1,average,mixed,low,easy,68.0,medium
19489,22,female,ba,6.47,87.4,yes,8.2,average,mixed,medium,moderate,100.0,high
19490,23,male,b.com,0.64,43.4,yes,8.0,poor,mixed,medium,moderate,36.6,low
19491,17,male,ba,1.98,77.6,yes,8.8,poor,coaching,low,moderate,59.3,medium
19492,23,female,ba,2.27,69.7,yes,6.0,good,online videos,medium,easy,53.2,medium
19493,18,female,b.sc,0.19,64.8,no,9.6,good,online videos,medium,moderate,53.4,medium
19494,22,female,diploma,5.31,42.0,yes,9.9,poor,coaching,high,moderate,79.9,high
19495,24,female,ba,5.61,92.7,yes,5.7,good,mixed,high,easy,69.1,medium
19496,24,female,b.tech,3.31,59.6,yes,9.4,good,coaching,low,moderate,69.6,medium
19497,20,male,diploma,6.36,99.4,yes,7.3,poor,coaching,medium,hard,100.0,high
19498,23,male,diploma,7.63,88.9,yes,7.9,poor,group study,high,moderate,100.0,high
19499,21,other,ba,5.89,88.2,yes,9.9,average,coaching,high,easy,100.0,high
19500,18,other,diploma,5.39,75.5,yes,5.3,poor,online videos,medium,easy,63.8,medium
19501,18,female,diploma,3.6,89.8,yes,9.3,good,self-study,high,moderate,88.6,high
19502,24,male,diploma,4.43,55.1,yes,7.5,average,mixed,medium,easy,65.8,medium
19503,24,other,diploma,2.3,75.6,no,9.1,average,coaching,high,moderate,51.7,medium
19504,24,other,b.tech,1.95,75.0,yes,9.1,average,self-study,high,moderate,55.2,medium
19505,20,male,b.tech,0.21,65.9,yes,4.5,good,coaching,high,easy,36.0,low
19506,19,male,bba,3.85,74.0,yes,6.5,average,group study,high,hard,65.0,medium
19507,23,male,bca,1.8,85.4,yes,7.6,good,mixed,high,easy,89.7,high
19508,17,other,bca,3.74,51.2,no,4.2,good,coaching,high,easy,59.7,medium
19509,24,other,bba,6.5,98.6,yes,4.9,average,group study,low,easy,88.4,high
19510,21,female,b.com,2.94,68.1,yes,6.9,average,mixed,medium,easy,43.5,low
19511,22,male,diploma,2.58,81.6,yes,6.8,poor,group study,high,easy,58.0,medium
19512,20,female,bba,3.57,94.4,yes,8.1,good,coaching,low,moderate,62.0,medium
19513,24,male,bba,3.96,98.1,yes,8.0,poor,self-study,medium,moderate,52.1,medium
19514,22,male,b.sc,2.18,75.2,no,9.4,average,online videos,high,moderate,65.8,medium
19515,17,male,bca,4.8,97.6,yes,8.5,poor,self-study,high,hard,73.4,medium
19516,21,male,b.tech,0.23,74.5,no,6.0,poor,online videos,low,hard,27.8,low
19517,23,male,diploma,3.89,55.3,yes,4.6,poor,group study,low,moderate,42.8,low
19518,17,other,bca,5.19,73.1,yes,6.5,good,self-study,medium,easy,50.3,medium
19519,22,female,bba,3.73,47.1,yes,4.4,poor,mixed,low,moderate,37.2,low
19520,18,female,diploma,7.83,83.6,yes,9.2,poor,online videos,high,moderate,90.0,high
19521,21,female,diploma,1.24,54.1,yes,8.2,good,self-study,medium,easy,47.6,low
19522,24,other,b.tech,3.62,64.9,yes,9.2,good,mixed,low,moderate,37.9,low
19523,20,other,b.sc,2.33,62.6,yes,4.3,poor,online videos,medium,moderate,48.8,low
19524,17,female,b.tech,7.23,54.2,yes,4.3,poor,self-study,low,moderate,49.3,low
19525,17,other,b.com,1.44,83.2,yes,6.5,average,coaching,medium,moderate,63.1,medium
19526,22,female,bba,4.17,59.1,yes,8.2,average,coaching,low,hard,64.8,medium
19527,24,male,b.sc,3.39,96.5,yes,7.3,average,self-study,high,moderate,78.7,high
19528,19,other,b.tech,7.34,40.6,yes,4.3,average,mixed,high,moderate,89.3,high
19529,24,other,bba,4.46,67.2,yes,6.6,good,group study,medium,moderate,68.1,medium
19530,20,female,bba,3.73,67.9,yes,6.9,average,group study,medium,moderate,61.3,medium
19531,17,female,b.com,4.69,75.1,no,8.9,good,coaching,medium,easy,59.5,medium
19532,21,other,bca,5.69,47.2,yes,7.8,poor,self-study,medium,easy,49.7,low
19533,24,female,bba,0.26,91.6,no,7.2,average,coaching,medium,hard,44.8,low
19534,19,female,b.com,1.97,53.3,yes,8.1,average,coaching,high,moderate,56.0,medium
19535,24,other,b.tech,1.89,63.0,yes,7.5,poor,coaching,high,hard,53.1,medium
19536,22,male,bca,3.32,73.9,yes,7.1,average,self-study,high,hard,59.4,medium
19537,20,female,bba,4.61,40.6,no,9.9,poor,self-study,high,moderate,59.0,medium
19538,22,other,b.tech,7.33,77.4,yes,4.5,poor,online videos,medium,hard,95.5,high
19539,20,male,b.sc,4.53,52.2,yes,9.2,poor,self-study,low,hard,58.3,medium
19540,17,male,b.com,1.45,85.6,yes,6.8,average,online videos,low,moderate,52.3,medium
19541,23,female,b.sc,4.21,57.3,no,7.2,good,group study,medium,moderate,63.6,medium
19542,19,male,bca,3.43,76.1,yes,8.2,average,coaching,low,easy,66.1,medium
19543,21,female,diploma,5.17,70.0,yes,6.8,average,mixed,low,easy,71.3,medium
19544,22,male,b.tech,5.09,92.9,yes,6.6,poor,coaching,low,easy,74.3,medium
19545,17,female,b.sc,5.28,61.4,yes,8.8,poor,coaching,medium,easy,89.1,high
19546,22,female,b.sc,7.91,70.1,yes,7.3,good,coaching,low,hard,86.3,high
19547,19,male,diploma,0.22,72.1,no,9.9,good,online videos,low,moderate,50.6,medium
19548,21,female,bba,6.1,46.6,yes,9.4,good,coaching,high,moderate,79.1,high
19549,20,male,diploma,6.84,72.6,yes,7.3,poor,online videos,medium,moderate,77.7,high
19550,23,male,b.sc,1.96,69.3,yes,9.0,good,online videos,low,moderate,56.9,medium
19551,18,female,b.tech,6.06,50.3,yes,7.8,good,self-study,medium,hard,75.0,medium
19552,17,male,ba,0.84,77.3,no,6.6,poor,online videos,high,moderate,40.2,low
19553,20,other,bca,4.34,70.7,yes,5.5,good,coaching,high,moderate,66.0,medium
19554,17,male,bca,2.58,48.5,yes,9.4,good,online videos,medium,easy,49.1,low
19555,18,female,ba,1.82,77.7,no,6.7,good,group study,high,moderate,64.0,medium
19556,22,male,b.sc,5.18,68.2,yes,7.0,average,coaching,low,easy,49.7,low
19557,23,female,b.tech,3.22,94.3,yes,4.9,average,self-study,low,easy,59.5,medium
19558,22,male,ba,1.33,72.3,no,4.1,average,group study,low,moderate,34.9,low
19559,19,other,ba,4.85,54.6,yes,6.0,poor,online videos,low,moderate,36.7,low
19560,23,male,b.tech,4.05,84.5,yes,5.9,average,group study,high,easy,70.4,medium
19561,20,female,diploma,0.34,65.4,yes,7.4,average,online videos,high,easy,56.8,medium
19562,18,other,bba,6.57,90.1,no,7.9,average,online videos,low,moderate,91.3,high
19563,23,female,b.com,7.89,67.0,yes,4.6,good,online videos,medium,moderate,75.3,high
19564,21,other,b.com,2.74,52.6,yes,7.9,poor,mixed,low,moderate,64.3,medium
19565,19,male,b.com,7.9,69.9,yes,6.9,good,group study,high,easy,99.1,high
19566,22,male,diploma,7.91,46.2,yes,5.3,good,group study,low,moderate,83.3,high
19567,22,other,bca,3.71,63.7,yes,8.3,average,coaching,high,moderate,71.9,medium
19568,18,male,b.tech,7.37,73.9,yes,9.6,poor,self-study,medium,easy,76.5,high
19569,17,female,b.com,6.26,77.0,yes,6.8,poor,mixed,medium,easy,58.6,medium
19570,21,male,bca,6.68,62.6,yes,8.6,poor,coaching,high,easy,99.8,high
